x=15y=265,15,265,
x=15y=275,15,275,
x=15y=285,15,285,
x=15y=295,15,295,
x=15y=305,15,305,
x=15y=315,15,315,
x=15y=325,15,325,
x=15y=335,15,335,
x=15y=345,15,345,
x=15y=355,15,355,
x=15y=365,15,365,
x=15y=375,15,375,
x=15y=385,15,385,
x=15y=395,15,395,
x=15y=405,15,405,
x=15y=415,15,415,
x=15y=425,15,425,
x=15y=435,15,435,
x=15y=445,15,445,
x=15y=455,15,455,
x=15y=465,15,465,
x=15y=475,15,475,
x=15y=485,15,485,
x=15y=495,15,495,
x=15y=505,15,505,
x=15y=515,15,515,
x=15y=525,15,525,
x=15y=535,15,535,
x=15y=545,15,545,
x=15y=555,15,555,
x=15y=565,15,565,
x=15y=575,15,575,
x=15y=585,15,585,
x=15y=595,15,595,
x=15y=595,15,595,
x=25y=5,25,5,
x=25y=15,25,15,
x=25y=25,25,25,
x=25y=35,25,35,
x=25y=45,25,45,
x=25y=55,25,55,
x=25y=65,25,65,
x=25y=75,25,75,
x=25y=85,25,85,
x=25y=95,25,95,
x=25y=105,25,105,
x=25y=115,25,115,
x=25y=125,25,125,
x=25y=135,25,135,
x=25y=145,25,145,
x=25y=155,25,155,
x=25y=165,25,165,
x=25y=175,25,175,
x=25y=185,25,185,
x=25y=195,25,195,
x=25y=205,25,205,
x=25y=215,25,215,
x=25y=225,25,225,
x=25y=235,25,235,
x=25y=245,25,245,
x=25y=255,25,255,
x=25y=265,25,265,
x=25y=275,25,275,
x=25y=285,25,285,
x=25y=295,25,295,
x=25y=305,25,305,
x=25y=315,25,315,
x=25y=325,25,325,
x=25y=335,25,335,
x=25y=345,25,345,
x=25y=355,25,355,
x=25y=365,25,365,
x=25y=375,25,375,
x=25y=385,25,385,
x=25y=395,25,395,
x=25y=405,25,405,
x=25y=415,25,415,
x=25y=425,25,425,
x=25y=435,25,435,
x=25y=445,25,445,
x=25y=455,25,455,
x=25y=465,25,465,
x=25y=475,25,475,
x=25y=485,25,485,
x=25y=495,25,495,
x=25y=505,25,505,
x=25y=515,25,515,
x=25y=525,25,525,
x=25y=535,25,535,
x=25y=545,25,545,
x=25y=555,25,555,
x=25y=565,25,565,
x=25y=575,25,575,
x=25y=585,25,585,
x=25y=595,25,595,
x=25y=595,25,595,
x=35y=5,35,5,
x=35y=15,35,15,
x=35y=25,35,25,
x=35y=35,35,35,
x=35y=45,35,45,
x=35y=55,35,55,
x=35y=65,35,65,
x=35y=75,35,75,
x=35y=85,35,85,
x=35y=95,35,95,
x=35y=105,35,105,
x=35y=115,35,115,
x=35y=125,35,125,
x=35y=135,35,135,
x=35y=145,35,145,
x=35y=155,35,155,
x=35y=165,35,165,
x=35y=175,35,175,
x=35y=185,35,185,
x=35y=195,35,195,
x=35y=205,35,205,
x=35y=215,35,215,
x=35y=225,35,225,
x=35y=235,35,235,
x=35y=245,35,245,
x=35y=255,35,255,
x=35y=265,35,265,
x=35y=275,35,275,
x=35y=285,35,285,
x=35y=295,35,295,
x=35y=305,35,305,
x=35y=315,35,315,
x=35y=325,35,325,
x=35y=335,35,335,
x=35y=345,35,345,
x=35y=355,35,355,
x=35y=365,35,365,
x=35y=375,35,375,
x=35y=385,35,385,
x=35y=395,35,395,
x=35y=405,35,405,
x=35y=415,35,415,
x=35y=425,35,425,
x=35y=435,35,435,
x=35y=445,35,445,
x=35y=455,35,455,
x=35y=465,35,465,
x=35y=475,35,475,
x=35y=485,35,485,
x=35y=495,35,495,
x=35y=505,35,505,
x=35y=515,35,515,
x=35y=525,35,525,
x=35y=535,35,535,
x=35y=545,35,545,
x=35y=555,35,555,
x=35y=565,35,565,
x=35y=575,35,575,
x=35y=585,35,585,
x=35y=595,35,595,
x=35y=595,35,595,
x=45y=5,45,5,
x=45y=15,45,15,
x=45y=25,45,25,
x=45y=35,45,35,
x=45y=45,45,45,
x=45y=55,45,55,
x=45y=65,45,65,
x=45y=75,45,75,
x=45y=85,45,85,
x=45y=95,45,95,
x=45y=105,45,105,
x=45y=115,45,115,
x=45y=125,45,125,
x=45y=135,45,135,
x=45y=145,45,145,
x=45y=155,45,155,
x=45y=165,45,165,
x=45y=175,45,175,
x=45y=185,45,185,
x=45y=195,45,195,
x=45y=205,45,205,
x=45y=215,45,215,
x=45y=225,45,225,
x=45y=235,45,235,
x=45y=245,45,245,
x=45y=255,45,255,
x=45y=265,45,265,
x=45y=275,45,275,
x=45y=285,45,285,
x=45y=295,45,295,
x=45y=305,45,305,
x=45y=315,45,315,
x=45y=325,45,325,
x=45y=335,45,335,
x=45y=345,45,345,
x=45y=355,45,355,
x=45y=365,45,365,
x=45y=375,45,375,
x=45y=385,45,385,
x=45y=395,45,395,
x=45y=405,45,405,
x=45y=415,45,415,
x=45y=425,45,425,
x=45y=435,45,435,
x=45y=445,45,445,
x=45y=455,45,455,
x=45y=465,45,465,
x=45y=475,45,475,
x=45y=485,45,485,
x=45y=495,45,495,
x=45y=505,45,505,
x=45y=515,45,515,
x=45y=525,45,525,
x=45y=535,45,535,
x=45y=545,45,545,
x=45y=555,45,555,
x=45y=565,45,565,
x=45y=575,45,575,
x=45y=585,45,585,
x=45y=595,45,595,
x=45y=595,45,595,
x=55y=5,55,5,
x=55y=15,55,15,
x=55y=25,55,25,
x=55y=35,55,35,
x=55y=45,55,45,
x=55y=55,55,55,
x=55y=65,55,65,
x=55y=75,55,75,
x=55y=85,55,85,
x=55y=95,55,95,
x=55y=105,55,105,
x=55y=115,55,115,
x=55y=125,55,125,
x=55y=135,55,135,
x=55y=145,55,145,
x=55y=155,55,155,
x=55y=165,55,165,
x=55y=175,55,175,
x=55y=185,55,185,
x=55y=195,55,195,
x=55y=205,55,205,
x=55y=215,55,215,
x=55y=225,55,225,
x=55y=235,55,235,
x=55y=245,55,245,
x=55y=255,55,255,
x=55y=265,55,265,
x=55y=275,55,275,
x=55y=285,55,285,
x=55y=295,55,295,
x=55y=305,55,305,
x=55y=315,55,315,
x=55y=325,55,325,
x=55y=335,55,335,
x=55y=345,55,345,
x=55y=355,55,355,
x=55y=365,55,365,
x=55y=375,55,375,
x=55y=385,55,385,
x=55y=395,55,395,
x=55y=405,55,405,
x=55y=415,55,415,
x=55y=425,55,425,
x=55y=435,55,435,
x=55y=445,55,445,
x=55y=455,55,455,
x=55y=465,55,465,
x=55y=475,55,475,
x=55y=485,55,485,
x=55y=495,55,495,
x=55y=505,55,505,
x=55y=515,55,515,
x=55y=525,55,525,
x=55y=535,55,535,
x=55y=545,55,545,
x=55y=555,55,555,
x=55y=565,55,565,
x=55y=575,55,575,
x=55y=585,55,585,
x=55y=595,55,595,
x=55y=595,55,595,
x=65y=5,65,5,
x=65y=15,65,15,
x=65y=25,65,25,
x=65y=35,65,35,
x=65y=45,65,45,
x=65y=55,65,55,
x=65y=65,65,65,
x=65y=75,65,75,
x=65y=85,65,85,
x=65y=95,65,95,
x=65y=105,65,105,
x=65y=115,65,115,
x=65y=125,65,125,
x=65y=135,65,135,
x=65y=145,65,145,
x=65y=155,65,155,
x=65y=165,65,165,
x=65y=175,65,175,
x=65y=185,65,185,
x=65y=195,65,195,
x=65y=205,65,205,
x=65y=215,65,215,
x=65y=225,65,225,
x=65y=235,65,235,
x=65y=245,65,245,
x=65y=255,65,255,
x=65y=265,65,265,
x=65y=275,65,275,
x=65y=285,65,285,
x=65y=295,65,295,
x=65y=305,65,305,
x=65y=315,65,315,
x=65y=325,65,325,
x=65y=335,65,335,
x=65y=345,65,345,
x=65y=355,65,355,
x=65y=365,65,365,
x=65y=375,65,375,
x=65y=385,65,385,
x=65y=395,65,395,
x=65y=405,65,405,
x=65y=415,65,415,
x=65y=425,65,425,
x=65y=435,65,435,
x=65y=445,65,445,
x=65y=455,65,455,
x=65y=465,65,465,
x=65y=475,65,475,
x=65y=485,65,485,
x=65y=495,65,495,
x=65y=505,65,505,
x=65y=515,65,515,
x=65y=525,65,525,
x=65y=535,65,535,
x=65y=545,65,545,
x=65y=555,65,555,
x=65y=565,65,565,
x=65y=575,65,575,
x=65y=585,65,585,
x=65y=595,65,595,
x=65y=595,65,595,
x=75y=5,75,5,
x=75y=15,75,15,
x=75y=25,75,25,
x=75y=35,75,35,
x=75y=45,75,45,
x=75y=55,75,55,
x=75y=65,75,65,
x=75y=75,75,75,
x=75y=85,75,85,
x=75y=95,75,95,
x=75y=105,75,105,
x=75y=115,75,115,
x=75y=125,75,125,
x=75y=135,75,135,
x=75y=145,75,145,
x=75y=155,75,155,
x=75y=165,75,165,
x=75y=175,75,175,
x=75y=185,75,185,
x=75y=195,75,195,
x=75y=205,75,205,
x=75y=215,75,215,
x=75y=225,75,225,
x=75y=235,75,235,
x=75y=245,75,245,
x=75y=255,75,255,
x=75y=265,75,265,
x=75y=275,75,275,
x=75y=285,75,285,
x=75y=295,75,295,
x=75y=305,75,305,
x=75y=315,75,315,
x=75y=325,75,325,
x=75y=335,75,335,
x=75y=345,75,345,
x=75y=355,75,355,
x=75y=365,75,365,
x=75y=375,75,375,
x=75y=385,75,385,
x=75y=395,75,395,
x=75y=405,75,405,
x=75y=415,75,415,
x=75y=425,75,425,
x=75y=435,75,435,
x=75y=445,75,445,
x=75y=455,75,455,
x=75y=465,75,465,
x=75y=475,75,475,
x=75y=485,75,485,
x=75y=495,75,495,
x=75y=505,75,505,
x=75y=515,75,515,
x=75y=525,75,525,
x=75y=535,75,535,
x=75y=545,75,545,
x=75y=555,75,555,
x=75y=565,75,565,
x=75y=575,75,575,
x=75y=585,75,585,
x=75y=595,75,595,
x=75y=595,75,595,
x=85y=5,85,5,
x=85y=15,85,15,
x=85y=25,85,25,
x=85y=35,85,35,
x=85y=45,85,45,
x=85y=55,85,55,
x=85y=65,85,65,
x=85y=75,85,75,
x=85y=85,85,85,
x=85y=95,85,95,
x=85y=105,85,105,
x=85y=115,85,115,
x=85y=125,85,125,
x=85y=135,85,135,
x=85y=145,85,145,
x=85y=155,85,155,
x=85y=165,85,165,
x=85y=175,85,175,
x=85y=185,85,185,
x=85y=195,85,195,
x=85y=205,85,205,
x=85y=215,85,215,
x=85y=225,85,225,
x=85y=235,85,235,
x=85y=245,85,245,
x=85y=255,85,255,
x=85y=265,85,265,
x=85y=275,85,275,
x=85y=285,85,285,
x=85y=295,85,295,
x=85y=305,85,305,
x=85y=315,85,315,
x=85y=325,85,325,
x=85y=335,85,335,
x=85y=345,85,345,
x=85y=355,85,355,
x=85y=365,85,365,
x=85y=375,85,375,
x=85y=385,85,385,
x=85y=395,85,395,
x=85y=405,85,405,
x=85y=415,85,415,
x=85y=425,85,425,
x=85y=435,85,435,
x=85y=445,85,445,
x=85y=455,85,455,
x=85y=465,85,465,
x=85y=475,85,475,
x=85y=485,85,485,
x=85y=495,85,495,
x=85y=505,85,505,
x=85y=515,85,515,
x=85y=525,85,525,
x=85y=535,85,535,
x=85y=545,85,545,
x=85y=555,85,555,
x=85y=565,85,565,
x=85y=575,85,575,
x=85y=585,85,585,
x=85y=595,85,595,
x=85y=595,85,595,
x=95y=5,95,5,
x=95y=15,95,15,
x=95y=25,95,25,
x=95y=35,95,35,
x=95y=45,95,45,
x=95y=55,95,55,
x=95y=65,95,65,
x=95y=75,95,75,
x=95y=85,95,85,
x=95y=95,95,95,
x=95y=105,95,105,
x=95y=115,95,115,
x=95y=125,95,125,
x=95y=135,95,135,
x=95y=145,95,145,
x=95y=155,95,155,
x=95y=165,95,165,
x=95y=175,95,175,
x=95y=185,95,185,
x=95y=195,95,195,
x=95y=205,95,205,
x=95y=215,95,215,
x=95y=225,95,225,
x=95y=235,95,235,
x=95y=245,95,245,
x=95y=255,95,255,
x=95y=265,95,265,
x=95y=275,95,275,
x=95y=285,95,285,
x=95y=295,95,295,
x=95y=305,95,305,
x=95y=315,95,315,
x=95y=325,95,325,
x=95y=335,95,335,
x=95y=345,95,345,
x=95y=355,95,355,
x=95y=365,95,365,
x=95y=375,95,375,
x=95y=385,95,385,
x=95y=395,95,395,
x=95y=405,95,405,
x=95y=415,95,415,
x=95y=425,95,425,
x=95y=435,95,435,
x=95y=445,95,445,
x=95y=455,95,455,
x=95y=465,95,465,
x=95y=475,95,475,
x=95y=485,95,485,
x=95y=495,95,495,
x=95y=505,95,505,
x=95y=515,95,515,
x=95y=525,95,525,
x=95y=535,95,535,
x=95y=545,95,545,
x=95y=555,95,555,
x=95y=565,95,565,
x=95y=575,95,575,
x=95y=585,95,585,
x=95y=595,95,595,
x=95y=595,95,595,
x=105y=5,105,5,
x=105y=15,105,15,
x=105y=25,105,25,
x=105y=35,105,35,
x=105y=45,105,45,
x=105y=55,105,55,
x=105y=65,105,65,
x=105y=75,105,75,
x=105y=85,105,85,
x=105y=95,105,95,
x=105y=105,105,105,
x=105y=115,105,115,
x=105y=125,105,125,
x=105y=135,105,135,
x=105y=145,105,145,
x=105y=155,105,155,
x=105y=165,105,165,
x=105y=175,105,175,
x=105y=185,105,185,
x=105y=195,105,195,
x=105y=205,105,205,
x=105y=215,105,215,
x=105y=225,105,225,
x=105y=235,105,235,
x=105y=245,105,245,
x=105y=255,105,255,
x=105y=265,105,265,
x=105y=275,105,275,
x=105y=285,105,285,
x=105y=295,105,295,
x=105y=305,105,305,
x=105y=315,105,315,
x=105y=325,105,325,
x=105y=335,105,335,
x=105y=345,105,345,
x=105y=355,105,355,
x=105y=365,105,365,
x=105y=375,105,375,
x=105y=385,105,385,
x=105y=395,105,395,
x=105y=405,105,405,
x=105y=415,105,415,
x=105y=425,105,425,
x=105y=435,105,435,
x=105y=445,105,445,
x=105y=455,105,455,
x=105y=465,105,465,
x=105y=475,105,475,
x=105y=485,105,485,
x=105y=495,105,495,
x=105y=505,105,505,
x=105y=515,105,515,
x=105y=525,105,525,
x=105y=535,105,535,
x=105y=545,105,545,
x=105y=555,105,555,
x=105y=565,105,565,
x=105y=575,105,575,
x=105y=585,105,585,
x=105y=595,105,595,
x=105y=595,105,595,
x=115y=5,115,5,
x=115y=15,115,15,
x=115y=25,115,25,
x=115y=35,115,35,
x=115y=45,115,45,
x=115y=55,115,55,
x=115y=65,115,65,
x=115y=75,115,75,
x=115y=85,115,85,
x=115y=95,115,95,
x=115y=105,115,105,
x=115y=115,115,115,
x=115y=125,115,125,
x=115y=135,115,135,
x=115y=145,115,145,
x=115y=155,115,155,
x=115y=165,115,165,
x=115y=175,115,175,
x=115y=185,115,185,
x=115y=195,115,195,
x=115y=205,115,205,
x=115y=215,115,215,
x=115y=225,115,225,
x=115y=235,115,235,
x=115y=245,115,245,
x=115y=255,115,255,
x=115y=265,115,265,
x=115y=275,115,275,
x=115y=285,115,285,
x=115y=295,115,295,
x=115y=305,115,305,
x=115y=315,115,315,
x=115y=325,115,325,
x=115y=335,115,335,
x=115y=345,115,345,
x=115y=355,115,355,
x=115y=365,115,365,
x=115y=375,115,375,
x=115y=385,115,385,
x=115y=395,115,395,
x=115y=405,115,405,
x=115y=415,115,415,
x=115y=425,115,425,
x=115y=435,115,435,
x=115y=445,115,445,
x=115y=455,115,455,
x=115y=465,115,465,
x=115y=475,115,475,
x=115y=485,115,485,
x=115y=495,115,495,
x=115y=505,115,505,
x=115y=515,115,515,
x=115y=525,115,525,
x=115y=535,115,535,
x=115y=545,115,545,
x=115y=555,115,555,
x=115y=565,115,565,
x=115y=575,115,575,
x=115y=585,115,585,
x=115y=595,115,595,
x=115y=595,115,595,
x=125y=5,125,5,
x=125y=15,125,15,
x=125y=25,125,25,
x=125y=35,125,35,
x=125y=45,125,45,
x=125y=55,125,55,
x=125y=65,125,65,
x=125y=75,125,75,
x=125y=85,125,85,
x=125y=95,125,95,
x=125y=105,125,105,
x=125y=115,125,115,
x=125y=125,125,125,
x=125y=135,125,135,
x=125y=145,125,145,
x=125y=155,125,155,
x=125y=165,125,165,
x=125y=175,125,175,
x=125y=185,125,185,
x=125y=195,125,195,
x=125y=205,125,205,
x=125y=215,125,215,
x=125y=225,125,225,
x=125y=235,125,235,
x=125y=245,125,245,
x=125y=255,125,255,
x=125y=265,125,265,
x=125y=275,125,275,
x=125y=285,125,285,
x=125y=295,125,295,
x=125y=305,125,305,
x=125y=315,125,315,
x=125y=325,125,325,
x=125y=335,125,335,
x=125y=345,125,345,
x=125y=355,125,355,
x=125y=365,125,365,
x=125y=375,125,375,
x=125y=385,125,385,
x=125y=395,125,395,
x=125y=405,125,405,
x=125y=415,125,415,
x=125y=425,125,425,
x=125y=435,125,435,
x=125y=445,125,445,
x=125y=455,125,455,
x=125y=465,125,465,
x=125y=475,125,475,
x=125y=485,125,485,
x=125y=495,125,495,
x=125y=505,125,505,
x=125y=515,125,515,
x=125y=525,125,525,
x=125y=535,125,535,
x=125y=545,125,545,
x=125y=555,125,555,
x=125y=565,125,565,
x=125y=575,125,575,
x=125y=585,125,585,
x=125y=595,125,595,
x=125y=595,125,595,
x=135y=5,135,5,
x=135y=15,135,15,
x=135y=25,135,25,
x=135y=35,135,35,
x=135y=45,135,45,
x=135y=55,135,55,
x=135y=65,135,65,
x=135y=75,135,75,
x=135y=85,135,85,
x=135y=95,135,95,
x=135y=105,135,105,
x=135y=115,135,115,
x=135y=125,135,125,
x=135y=135,135,135,
x=135y=145,135,145,
x=135y=155,135,155,
x=135y=165,135,165,
x=135y=175,135,175,
x=135y=185,135,185,
x=135y=195,135,195,
x=135y=205,135,205,
x=135y=215,135,215,
x=135y=225,135,225,
x=135y=235,135,235,
x=135y=245,135,245,
x=135y=255,135,255,
x=135y=265,135,265,
x=135y=275,135,275,
x=135y=285,135,285,
x=135y=295,135,295,
x=135y=305,135,305,
x=135y=315,135,315,
x=135y=325,135,325,
x=135y=335,135,335,
x=135y=345,135,345,
x=135y=355,135,355,
x=135y=365,135,365,
x=135y=375,135,375,
x=135y=385,135,385,
x=135y=395,135,395,
x=135y=405,135,405,
x=135y=415,135,415,
x=135y=425,135,425,
x=135y=435,135,435,
x=135y=445,135,445,
x=135y=455,135,455,
x=135y=465,135,465,
x=135y=475,135,475,
x=135y=485,135,485,
x=135y=495,135,495,
x=135y=505,135,505,
x=135y=515,135,515,
x=135y=525,135,525,
x=135y=535,135,535,
x=135y=545,135,545,
x=135y=555,135,555,
x=135y=565,135,565,
x=135y=575,135,575,
x=135y=585,135,585,
x=135y=595,135,595,
x=135y=595,135,595,
x=145y=5,145,5,
x=145y=15,145,15,
x=145y=25,145,25,
x=145y=35,145,35,
x=145y=45,145,45,
x=145y=55,145,55,
x=145y=65,145,65,
x=145y=75,145,75,
x=145y=85,145,85,
x=145y=95,145,95,
x=145y=105,145,105,
x=145y=115,145,115,
x=145y=125,145,125,
x=145y=135,145,135,
x=145y=145,145,145,
x=145y=155,145,155,
x=145y=165,145,165,
x=145y=175,145,175,
x=145y=185,145,185,
x=145y=195,145,195,
x=145y=205,145,205,
x=145y=215,145,215,
x=145y=225,145,225,
x=145y=235,145,235,
x=145y=245,145,245,
x=145y=255,145,255,
x=145y=265,145,265,
x=145y=275,145,275,
x=145y=285,145,285,
x=145y=295,145,295,
x=145y=305,145,305,
x=145y=315,145,315,
x=145y=325,145,325,
x=145y=335,145,335,
x=145y=345,145,345,
x=145y=355,145,355,
x=145y=365,145,365,
x=145y=375,145,375,
x=145y=385,145,385,
x=145y=395,145,395,
x=145y=405,145,405,
x=145y=415,145,415,
x=145y=425,145,425,
x=145y=435,145,435,
x=145y=445,145,445,
x=145y=455,145,455,
x=145y=465,145,465,
x=145y=475,145,475,
x=145y=485,145,485,
x=145y=495,145,495,
x=145y=505,145,505,
x=145y=515,145,515,
x=145y=525,145,525,
x=145y=535,145,535,
x=145y=545,145,545,
x=145y=555,145,555,
x=145y=565,145,565,
x=145y=575,145,575,
x=145y=585,145,585,
x=145y=595,145,595,
x=145y=595,145,595,
x=155y=5,155,5,
x=155y=15,155,15,
x=155y=25,155,25,
x=155y=35,155,35,
x=155y=45,155,45,
x=155y=55,155,55,
x=155y=65,155,65,
x=155y=75,155,75,
x=155y=85,155,85,
x=155y=95,155,95,
x=155y=105,155,105,
x=155y=115,155,115,
x=155y=125,155,125,
x=155y=135,155,135,
x=155y=145,155,145,
x=155y=155,155,155,
x=155y=165,155,165,
x=155y=175,155,175,
x=155y=185,155,185,
x=155y=195,155,195,
x=155y=205,155,205,
x=155y=215,155,215,
x=155y=225,155,225,
x=155y=235,155,235,
x=155y=245,155,245,
x=155y=255,155,255,
x=155y=265,155,265,
x=155y=275,155,275,
x=155y=285,155,285,
x=155y=295,155,295,
x=155y=305,155,305,
x=155y=315,155,315,
x=155y=325,155,325,
x=155y=335,155,335,
x=155y=345,155,345,
x=155y=355,155,355,
x=155y=365,155,365,
x=155y=375,155,375,
x=155y=385,155,385,
x=155y=395,155,395,
x=155y=405,155,405,
x=155y=415,155,415,
x=155y=425,155,425,
x=155y=435,155,435,
x=155y=445,155,445,
x=155y=455,155,455,
x=155y=465,155,465,
x=155y=475,155,475,
x=155y=485,155,485,
x=155y=495,155,495,
x=155y=505,155,505,
x=155y=515,155,515,
x=155y=525,155,525,
x=155y=535,155,535,
x=155y=545,155,545,
x=155y=555,155,555,
x=155y=565,155,565,
x=155y=575,155,575,
x=155y=585,155,585,
x=155y=595,155,595,
x=155y=595,155,595,
x=165y=5,165,5,
x=165y=15,165,15,
x=165y=25,165,25,
x=165y=35,165,35,
x=165y=45,165,45,
x=165y=55,165,55,
x=165y=65,165,65,
x=165y=75,165,75,
x=165y=85,165,85,
x=165y=95,165,95,
x=165y=105,165,105,
x=165y=115,165,115,
x=165y=125,165,125,
x=165y=135,165,135,
x=165y=145,165,145,
x=165y=155,165,155,
x=165y=165,165,165,
x=165y=175,165,175,
x=165y=185,165,185,
x=165y=195,165,195,
x=165y=205,165,205,
x=165y=215,165,215,
x=165y=225,165,225,
x=165y=235,165,235,
x=165y=245,165,245,
x=165y=255,165,255,
x=165y=265,165,265,
x=165y=275,165,275,
x=165y=285,165,285,
x=165y=295,165,295,
x=165y=305,165,305,
x=165y=315,165,315,
x=165y=325,165,325,
x=165y=335,165,335,
x=165y=345,165,345,
x=165y=355,165,355,
x=165y=365,165,365,
x=165y=375,165,375,
x=165y=385,165,385,
x=165y=395,165,395,
x=165y=405,165,405,
x=165y=415,165,415,
x=165y=425,165,425,
x=165y=435,165,435,
x=165y=445,165,445,
x=165y=455,165,455,
x=165y=465,165,465,
x=165y=475,165,475,
x=165y=485,165,485,
x=165y=495,165,495,
x=165y=505,165,505,
x=165y=515,165,515,
x=165y=525,165,525,
x=165y=535,165,535,
x=165y=545,165,545,
x=165y=555,165,555,
x=165y=565,165,565,
x=165y=575,165,575,
x=165y=585,165,585,
x=165y=595,165,595,
x=165y=595,165,595,
x=175y=5,175,5,
x=175y=15,175,15,
x=175y=25,175,25,
x=175y=35,175,35,
x=175y=45,175,45,
x=175y=55,175,55,
x=175y=65,175,65,
x=175y=75,175,75,
x=175y=85,175,85,
x=175y=95,175,95,
x=175y=105,175,105,
x=175y=115,175,115,
x=175y=125,175,125,
x=175y=135,175,135,
x=175y=145,175,145,
x=175y=155,175,155,
x=175y=165,175,165,
x=175y=175,175,175,
x=175y=185,175,185,
x=175y=195,175,195,
x=175y=205,175,205,
x=175y=215,175,215,
x=175y=225,175,225,
x=175y=235,175,235,
x=175y=245,175,245,
x=175y=255,175,255,
x=175y=265,175,265,
x=175y=275,175,275,
x=175y=285,175,285,
x=175y=295,175,295,
x=175y=305,175,305,
x=175y=315,175,315,
x=175y=325,175,325,
x=175y=335,175,335,
x=175y=345,175,345,
x=175y=355,175,355,
x=175y=365,175,365,
x=175y=375,175,375,
x=175y=385,175,385,
x=175y=395,175,395,
x=175y=405,175,405,
x=175y=415,175,415,
x=175y=425,175,425,
x=175y=435,175,435,
x=175y=445,175,445,
x=175y=455,175,455,
x=175y=465,175,465,
x=175y=475,175,475,
x=175y=485,175,485,
x=175y=495,175,495,
x=175y=505,175,505,
x=175y=515,175,515,
x=175y=525,175,525,
x=175y=535,175,535,
x=175y=545,175,545,
x=175y=555,175,555,
x=175y=565,175,565,
x=175y=575,175,575,
x=175y=585,175,585,
x=175y=595,175,595,
x=175y=595,175,595,
x=185y=5,185,5,
x=185y=15,185,15,
x=185y=25,185,25,
x=185y=35,185,35,
x=185y=45,185,45,
x=185y=55,185,55,
x=185y=65,185,65,
x=185y=75,185,75,
x=185y=85,185,85,
x=185y=95,185,95,
x=185y=105,185,105,
x=185y=115,185,115,
x=185y=125,185,125,
x=185y=135,185,135,
x=185y=145,185,145,
x=185y=155,185,155,
x=185y=165,185,165,
x=185y=175,185,175,
x=185y=185,185,185,
x=185y=195,185,195,
x=185y=205,185,205,
x=185y=215,185,215,
x=185y=225,185,225,
x=185y=235,185,235,
x=185y=245,185,245,
x=185y=255,185,255,
x=185y=265,185,265,
x=185y=275,185,275,
x=185y=285,185,285,
x=185y=295,185,295,
x=185y=305,185,305,
x=185y=315,185,315,
x=185y=325,185,325,
x=185y=335,185,335,
x=185y=345,185,345,
x=185y=355,185,355,
x=185y=365,185,365,
x=185y=375,185,375,
x=185y=385,185,385,
x=185y=395,185,395,
x=185y=405,185,405,
x=185y=415,185,415,
x=185y=425,185,425,
x=185y=435,185,435,
x=185y=445,185,445,
x=185y=455,185,455,
x=185y=465,185,465,
x=185y=475,185,475,
x=185y=485,185,485,
x=185y=495,185,495,
x=185y=505,185,505,
x=185y=515,185,515,
x=185y=525,185,525,
x=185y=535,185,535,
x=185y=545,185,545,
x=185y=555,185,555,
x=185y=565,185,565,
x=185y=575,185,575,
x=185y=585,185,585,
x=185y=595,185,595,
x=185y=595,185,595,
x=195y=5,195,5,
x=195y=15,195,15,
x=195y=25,195,25,
x=195y=35,195,35,
x=195y=45,195,45,
x=195y=55,195,55,
x=195y=65,195,65,
